HC_1	HC_2	HC_3	HC_4	HC_5	HC_6	BCN_1	BCN_2	BCN_3	BCN_4	BCN_5	BCN_6	BCP_1	BCP_2	BCP_3	BCP_4	BCP_5	BCP_6	Peptides	Razor_unique_peptides	Unique_peptides	Sequence_coverage_	Unique_razor_sequence_coverage_	Unique_sequence_coverage_	Mol_weight_kDa_	Q_value	Score	Intensity	MS_MS_count	Peptide_counts_all_	Peptide_counts_razor_unique_	Peptide_counts_unique_	Number_of_proteins	Protein_IDs	Majority_protein_IDs	Protein_names	Gene_names	id	Fasta.headers
10.0304	9.60796	9.38652	9.29655	10.3112	9.49311	9.44814	9.29655	9.47099	9.29655	9.05206	9.09682	9.29655	8.84442	8.85564	10.1254	9.29655	9.91153	19	2	2	34	7.2	7.2	42.051	0	175.57	77784000000	260	NaN	NaN	NaN	4	P68133;P68032;P63267;P62736	P68133;P68032;P63267;P62736	"Actin, alpha skeletal muscle;Actin, alpha cardiac muscle 1;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle"	ACTA1;ACTC1;ACTG2;ACTA2	955	"sp|P68133|ACTS_HUMAN Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1;sp|P68032|ACTC_HUMAN Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1;sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapie"
7.16855	7.46654	7.80775	7.97797	7.46191	7.77516	8.12806	7.84877	8.10851	8.18759	8.08705	8.06923	7.11934	8.08705	7.95202	8.22644	8.10112	8.09608	11	11	11	36.1	36.1	36.1	50.184	0	87.491	2810600000	126	NaN	NaN	NaN	3	Q5VTE0;P68104;Q05639	Q5VTE0;P68104;Q05639	Putative elongation factor 1-alpha-like 3;Elongation factor 1-alpha 1;Elongation factor 1-alpha 2	EEF1A1P5;EEF1A1;EEF1A2	956	sp|Q5VTE0|EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1;sp|P68104|EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1;sp|Q05639|EF1A2_HUMAN Elongation factor 1-alpha 2 OS
9.00573	9.15493	8.7778	8.8367	8.98153	8.63407	8.85564	8.57187	8.24524	8.24524	8.44427	8.33081	6.83293	7.73923	7.70624	9.47099	8.06923	8.81313	25	5	5	67.4	19.2	19.2	49.924	0	101.63	10307000000	73	25	5	5	1	P68366	P68366	Tubulin alpha-4A chain	TUBA4A	958	sp|P68366|TBA4A_HUMAN Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1
9.21447	9.32449	8.90542	9.05206	9.43285	8.82317	9.10553	8.61359	8.54867	8.58934	8.47666	8.42119	8.59671	7.59586	8.44427	9.99859	8.51051	8.9669	28	23	1	67	62.2	2.7	49.83	0	323.31	25261000000	364	28	23	1	1	P68371	P68371	Tubulin beta-4B chain	TUBB4B	959	sp|P68371|TBB4B_HUMAN Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1
9.29655	9.22764	9.19394	9.03818	9.60796	9.42149	8.93019	8.85564	8.80019	8.196	8.75068	8.59671	9.22764	9.43285	8.7778	8.9941	8.75805	9.0878	14	14	7	95.2	95.2	61.9	15.998	0	323.31	55069000000	373	14	14	7	1	P68871	P68871	Hemoglobin subunit beta;LVV-hemorphin-7;Spinorphin	HBB	962	sp|P68871|HBB_HUMAN Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2
8.68113	8.38099	8.69181	8.46844	8.9669	9.10553	8.57962	8.40471	8.36517	7.93754	8.26492	8.01042	8.69181	9.03818	8.46844	8.15334	8.13303	8.55555	10	10	6	91.5	91.5	67.6	15.257	0	240.65	28372000000	234	NaN	NaN	NaN	2	P69905;P02008	P69905	Hemoglobin subunit alpha	HBA1	964	sp|P69905|HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2
7.29605	7.10787	7.3343	7.54987	7.213	7.31517	7.33816	7.31517	7.0552	7.68525	7.22546	7.29927	7.45121	7.90495	7.48071	8.01042	6.95279	7.65119	14	14	14	37.6	37.6	37.6	57.488	0	62.958	400240000	33	14	14	14	1	P78371	P78371	T-complex protein 1 subunit beta	CCT2	966	sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
8.09608	7.97161	7.35291	6.966	7.9235	7.00875	8.01771	7.43988	7.78102	7.17844	7.41078	7.17844	7.40147	7.47634	7.79844	7.77516	6.99599	7.15615	10	10	10	51.9	51.9	51.9	27.566	0	78.205	1377000000	70	10	10	10	1	P78417	P78417	Glutathione S-transferase omega-1	GSTO1	967	sp|P78417|GSTO1_HUMAN Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2
7.34227	7.37617	6.79448	7.36112	7.54987	6.99599	7.3343	7.78769	7.69453	7.95202	7.4074	7.37203	7.80775	7.46191	7.54181	7.97797	7.5008	7.51819	9	9	9	27.3	27.3	27.3	40.094	0	31.709	670400000	30	9	9	9	1	Q00325	Q00325	"Phosphate carrier protein, mitochondrial"	SLC25A3	978	"sp|Q00325|MPCP_HUMAN Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2"
7.70899	7.76433	7.52987	7.3343	8.48587	7.11346	7.24872	6.94331	7.31517	7.84266	7.12453	7.23991	7.46654	6.8536	7.49799	9.26253	7.42452	7.08185	52	52	52	41	41	41	191.61	0	323.31	3395800000	201	NaN	NaN	NaN	2	Q00610;P53675	Q00610	Clathrin heavy chain 1	CLTC	979	sp|Q00610|CLH1_HUMAN Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5
9.15493	9.20343	8.80019	8.9465	9.4001	8.85564	8.88305	8.69765	8.76539	8.40471	8.28873	8.03461	8.11974	7.3935	7.66267	9.27816	8.47666	8.93019	26	26	26	48	48	48	51.901	0	323.31	16999000000	321	NaN	NaN	NaN	2	Q01518;P40123	Q01518	Adenylyl cyclase-associated protein 1	CAP1	986	sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5
7.19396	6.83293	7.39826	7.83322	7.0552	7.41569	6.92748	7.3935	8.28273	8.88305	8.11974	7.66267	7.13571	8.196	7.30285	6.79448	8.39647	6.95796	3	3	3	31.8	31.8	31.8	14.632	0	60.512	1482700000	50	NaN	NaN	NaN	3	Q01629;P13164;Q01628	Q01629;P13164;Q01628	Interferon-induced transmembrane protein 2;Interferon-induced transmembrane protein 1;Interferon-induced transmembrane protein 3	IFITM2;IFITM1;IFITM3	987	sp|Q01629|IFM2_HUMAN Interferon-induced transmembrane protein 2 OS=Homo sapiens OX=9606 GN=IFITM2 PE=1 SV=2;sp|P13164|IFM1_HUMAN Interferon-induced transmembrane protein 1 OS=Homo sapiens OX=9606 GN=IFITM1 PE=1 SV=3;sp|Q01628|IFM3_HUMAN Interferon-induced
7.07097	6.98159	7.06383	7.68525	6.9359	8.57187	7.42784	7.68932	8.49374	9.12258	8.49374	8.01771	9.38652	7.57381	9.53478	7.17844	7.43988	8.57962	15	12	4	53.9	45.8	24.5	37.323	0	323.31	6121500000	104	15	12	4	1	Q02985	Q02985	Complement factor H-related protein 3	CFHR3	996	sp|Q02985|FHR3_HUMAN Complement factor H-related protein 3 OS=Homo sapiens OX=9606 GN=CFHR3 PE=1 SV=2
8.7778	7.70899	9.69092	9.53478	8.58934	9.5904	9.5192	9.06749	9.44814	9.7874	8.88305	9.76595	10.1254	8.60522	9.91153	7.73923	8.33081	8.72984	15	8	3	55.2	34.8	9.4	37.65	0	323.31	53008000000	203	15	8	3	1	Q03591	Q03591	Complement factor H-related protein 1	CFHR1	998	sp|Q03591|FHR1_HUMAN Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=2
8.39647	8.51817	8.27782	8.34307	8.62037	8.196	8.50087	8.34973	8.35573	8.42119	8.32015	8.13969	7.54607	7.12453	7.99514	8.41337	8.30801	8.53404	17	14	14	57.3	53.3	53.3	28.218	0	265.71	4288300000	159	17	14	14	1	Q04917	Q04917	14-3-3 protein eta	YWHAH	1001	sp|Q04917|1433F_HUMAN 14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4
7.18763	6.88899	6.98689	7.20201	7.00875	6.90827	7.0359	7.97797	7.94645	6.89817	8.30153	8.32015	6.87326	8.22107	8.45464	7.33816	7.9235	7.29605	12	12	12	19.7	19.7	19.7	99.848	0	37.238	676580000	54	NaN	NaN	NaN	2	Q06033;CON__Q0V8M9	Q06033	Inter-alpha-trypsin inhibitor heavy chain H3	ITIH3	1005	sp|Q06033|ITIH3_HUMAN Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=2
7.59586	7.52217	7.32936	6.98159	7.75705	7.23351	7.43145	7.19396	6.59321	7.52987	6.89817	7.96485	8.196	7.0359	8.06923	7.76856	7.46976	7.50877	11	11	8	66.3	66.3	51.3	22.11	0	32.2	1373000000	60	11	11	8	1	Q06830	Q06830	Peroxiredoxin-1	PRDX1	1009	sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1
7.51819	7.3935	6.84221	7.01869	7.70624	7.14664	7.57945	7.09185	7.08641	7.43988	7.21767	7.31517	6.59321	7.82222	7.88971	7.0552	6.83293	7.36888	13	13	13	45.3	45.3	45.3	50.435	0	94.608	521370000	46	13	13	13	1	Q07960	Q07960	Rho GTPase-activating protein 1	ARHGAP1	1012	sp|Q07960|RHG01_HUMAN Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1
7.08185	7.4074	7.32457	7.77516	6.98689	7.30946	7.46191	8.38869	7.93102	8.33528	8.46844	7.14144	8.25656	8.003	7.73923	7.3935	8.20985	7.48865	14	14	14	47.3	47.3	47.3	43.104	0	43.473	781710000	76	14	14	14	1	Q08431	Q08431	Lactadherin;Lactadherin short form;Medin	MFGE8	1016	sp|Q08431|MFGM_HUMAN Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3
7.10006	7.18473	7.76856	7.79844	7.07097	7.61005	7.49799	7.39106	7.32243	7.37926	7.75371	7.79338	7.10787	8.14571	8.10851	7.23351	7.23689	7.64682	4	4	4	5.8	5.8	5.8	99.986	0	10.473	256770000	24	4	4	4	1	Q08554	Q08554	Desmocollin-1	DSC1	1018	sp|Q08554|DSC1_HUMAN Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2
7.93754	7.79844	7.0359	8.24061	7.91114	8.14571	6.80728	7.95742	6.88899	7.7194	7.6237	6.89817	7.4074	7.08185	7.3343	7.98277	7.98949	7.96485	3	3	3	8.7	8.7	8.7	35.213	0	8.8121	1442100000	31	3	3	3	1	Q08722	Q08722	Leukocyte surface antigen CD47	CD47	1019	sp|Q08722|CD47_HUMAN Leukocyte surface antigen CD47 OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1
8.49374	8.57962	8.1628	7.82222	8.84442	8.38099	8.2168	7.724	7.84877	7.57945	7.91114	7.97161	8.01771	7.78769	6.99599	8.18759	8.14571	8.28273	29	29	29	30.1	30.1	30.1	145.94	0	236.59	3612600000	203	29	29	29	1	Q12913	Q12913	Receptor-type tyrosine-protein phosphatase eta	PTPRJ	1028	sp|Q12913|PTPRJ_HUMAN Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3
7.82537	7.59586	8.11974	8.53404	7.68525	9.05206	7.19396	8.93019	7.70899	7.74705	7.56258	7.54987	8.53404	8.24943	7.26968	7.41569	7.47634	7.44654	6	6	6	31.8	31.8	31.8	24.337	0	49.786	2092600000	50	6	6	6	1	Q13103	Q13103	Secreted phosphoprotein 24	SPP2	1032	sp|Q13103|SPP24_HUMAN Secreted phosphoprotein 24 OS=Homo sapiens OX=9606 GN=SPP2 PE=1 SV=1
8.196	7.65573	7.94645	7.20746	8.37338	7.96485	7.60624	7.14664	8.25656	8.48587	8.15334	7.23689	8.0624	6.84221	8.22107	9.56767	7.50877	7.86398	38	38	38	36.9	36.9	36.9	138.11	0	323.31	5369800000	200	38	38	38	1	Q13201	Q13201	Multimerin-1;Platelet glycoprotein Ia*;155 kDa platelet multimerin	MMRN1	1035	sp|Q13201|MMRN1_HUMAN Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3
9.01776	9.09682	8.67153	8.90542	9.15493	8.70929	8.84442	8.67153	8.55555	8.46159	8.43198	8.8367	7.41881	7.17431	8.09608	8.85564	8.71903	8.82317	23	23	23	59.3	59.3	59.3	51.419	0	323.31	11340000000	303	23	23	23	1	Q13418	Q13418	Integrin-linked protein kinase	ILK	1039	sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2
7.55306	7.50877	7.43489	7.51819	7.43145	7.43145	7.29605	7.08185	7.37203	8.0624	7.71415	6.80728	7.54987	7.93102	7.59586	6.92748	6.59321	7.36642	7	7	7	30.3	30.3	30.3	36.263	0	17.078	326950000	22	7	7	7	1	Q13642	Q13642	Four and a half LIM domains protein 1	FHL1	1047	sp|Q13642|FHL1_HUMAN Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4
8.01771	7.84266	7.37203	7.95742	7.88971	7.28046	7.73923	7.54607	7.51819	7.25216	6.75778	7.32243	7.29927	7.66267	7.22199	7.23991	7.39106	8.11974	8	8	8	59.9	59.9	59.9	15.945	0	32.91	1115400000	51	8	8	8	1	Q14019	Q14019	Coactosin-like protein	COTL1	1052	sp|Q14019|COTL1_HUMAN Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3
7.39106	7.34569	6.8536	6.83293	7.2927	6.79448	6.72841	7.26968	7.58977	6.69798	7.07722	7.45121	7.81583	7.54987	7.23009	7.41881	7.31517	7.48071	8	4	4	28.3	18.2	18.2	49.716	0	22.529	303340000	20	8	4	4	1	Q14141	Q14141	Septin-6	Sep-06	1053	sp|Q14141|SEPT6_HUMAN Septin-6 OS=Homo sapiens OX=9606 GN=SEPTIN6 PE=1 SV=4
7.55698	7.4855	7.38217	7.61005	7.52987	7.56922	7.82222	7.54987	6.75778	8.04195	7.31517	6.88899	7.5376	7.36642	6.59321	7.73411	7.81583	7.58595	12	11	11	43.8	41.6	41.6	44.049	0	102.09	697720000	49	12	11	11	1	Q14344	Q14344	Guanine nucleotide-binding protein subunit alpha-13	GNA13	1059	sp|Q14344|GNA13_HUMAN Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2
9.19394	9.31062	9.53478	9.26253	8.9941	9.32449	9.22764	9.31062	9.43285	9.34063	9.65982	9.24926	9.42149	9.7874	9.38652	8.196	9.56767	8.30153	36	36	36	43.4	43.4	43.4	103.36	0	323.31	29875000000	611	NaN	NaN	NaN	2	Q14624;CON__Q3T052	Q14624	Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4	ITIH4	1067	sp|Q14624|ITIH4_HUMAN Inter-alpha-trypsin inhibitor heavy chain H4 OS=Homo sapiens OX=9606 GN=ITIH4 PE=1 SV=4
8.07834	8.02622	7.63561	7.0359	8.26492	7.3935	7.59586	6.92748	6.69798	7.37203	7.5376	7.07722	6.8536	7.82537	7.24539	7.74705	7.52217	7.57381	24	24	24	39.2	39.2	39.2	95.698	0	149.81	1247600000	86	24	24	24	1	Q14644	Q14644	Ras GTPase-activating protein 3	RASA3	1069	sp|Q14644|RASA3_HUMAN Ras GTPase-activating protein 3 OS=Homo sapiens OX=9606 GN=RASA3 PE=1 SV=3
7.35684	7.47634	7.35033	7.23991	7.84266	7.15114	7.16855	7.15114	6.966	7.96485	6.69798	7.17431	7.0552	7.04999	7.36888	8.06923	7.213	7.55698	27	27	27	36.7	36.7	36.7	106.87	0	105.89	1275000000	108	27	27	27	1	Q14697	Q14697	Neutral alpha-glucosidase AB	GANAB	1071	sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3
7.5376	7.54607	7.58595	7.14144	7.56593	7.38775	7.14144	7.5008	7.42784	7.24872	7.35684	7.6237	7.08185	7.06383	7.73411	7.66791	7.61508	6.9359	11	11	11	40.4	40.4	40.4	41.487	0	30.538	579090000	38	11	11	11	1	Q15019	Q15019	Septin-2	Sep-02	1082	sp|Q15019|SEPT2_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1
7.17844	7.2927	7.22546	7.24872	7.57945	7.52987	6.87326	6.95279	7.33816	7.63561	7.52987	7.21767	6.88899	6.83293	7.34569	8.24061	6.75778	6.79448	12	12	12	34.3	34.3	34.3	48.121	0	47.471	752850000	40	12	12	12	1	Q15084	Q15084	Protein disulfide-isomerase A6	PDIA6	1087	sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1
7.30631	7.27493	7.09185	6.87326	7.32936	7.46976	6.59321	7.07722	7.37926	7.88971	7.09185	8.04195	8.18759	7.41881	7.08641	7.50877	7.66267	7.22546	6	6	4	27	27	18.3	37.497	0	30.013	331920000	25	NaN	NaN	NaN	2	Q15365;P57721	Q15365	Poly(rC)-binding protein 1	PCBP1	1093	sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2
8.89336	8.89336	8.53404	8.71903	8.8367	8.44427	8.62037	8.48587	8.20385	7.98277	7.97797	8.44427	7.00875	7.79338	6.94331	8.2168	8.35573	8.62037	13	13	13	40.1	40.1	40.1	31.54	0	70.695	6141200000	123	13	13	13	1	Q15404	Q15404	Ras suppressor protein 1	RSU1	1094	sp|Q15404|RSU1_HUMAN Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3
7.70624	7.66267	7.91797	7.56922	7.60624	7.83322	7.88437	7.37926	7.39106	6.9359	7.58977	7.68525	7.33816	7.02696	7.45121	7.4855	7.19784	7.83902	9	9	9	33	33	33	37.031	0	65.615	798460000	54	NaN	NaN	NaN	2	Q15555;Q9UPY8	Q15555	Microtubule-associated protein RP/EB family member 2	MAPRE2	1098	sp|Q15555|MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1
7.41078	7.28046	7.47634	7.17431	7.42452	7.65573	7.43988	7.33816	7.63044	6.94331	7.63561	7.32457	8.10112	7.46976	8.18261	7.4929	6.98159	7.25816	10	10	10	6.8	6.8	6.8	210.71	0	21.407	305230000	26	10	10	10	1	Q15746	Q15746	"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form"	MYLK	1102	"sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4"
7.60624	7.46976	7.68932	7.6718	7.46976	7.4855	7.5376	7.17844	7.10006	7.84877	7.43988	7.49799	7.75705	7.16127	7.46191	7.70899	7.4929	7.79844	4	4	4	18.8	18.8	18.8	38.614	0	51.154	582970000	29	4	4	4	1	Q15762	Q15762	CD226 antigen	CD226	1103	sp|Q15762|CD226_HUMAN CD226 antigen OS=Homo sapiens OX=9606 GN=CD226 PE=1 SV=2
8.34307	8.44427	7.82222	7.68932	8.64434	8.0624	7.75705	7.2927	7.75371	6.79448	7.46976	7.33816	6.69798	7.88437	6.84221	7.93754	7.76433	8.18261	25	25	25	51.1	51.1	51.1	66.452	0	260.04	2546800000	115	25	25	25	1	Q15833	Q15833	Syntaxin-binding protein 2	STXBP2	1105	sp|Q15833|STXB2_HUMAN Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2
8.24061	8.45464	8.20985	8.34973	8.50087	8.28873	8.18759	8.17358	8.17358	7.14664	8.11465	7.213	8.13303	7.70024	7.67554	8.71903	8.05623	8.34973	12	12	12	57.8	57.8	57.8	24.488	0	68.498	4480400000	137	NaN	NaN	NaN	3	Q15907;P62491;P57735	Q15907;P62491	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	1107	sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
7.724	7.53242	7.04404	7.45121	7.45537	6.97389	7.83322	6.83293	7.6237	7.50487	7.14664	6.95279	7.39826	7.71415	7.32243	8.51817	7.11346	7.65573	15	15	15	44.2	44.2	44.2	61.277	0	126.08	1041400000	47	15	15	15	1	Q15942	Q15942	Zyxin	ZYX	1108	sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1
7.85503	7.79338	7.61508	7.35684	8.05623	6.98689	7.65119	7.68525	7.34569	7.4855	7.80243	7.25816	7.44654	7.30285	7.80243	8.14571	7.37926	7.26515	16	16	16	46.2	46.2	46.2	50.679	0	153.82	1232300000	67	NaN	NaN	NaN	2	Q16181;Q6ZU15	Q16181	Septin-7	Sep-07	1109	sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2
7.69453	7.50487	7.42452	6.86382	7.45121	7.46654	7.50877	7.91114	7.64682	7.30285	7.63044	7.57381	8.43935	6.95279	7.80775	7.36112	7.4074	7.47634	10	10	10	27.8	27.8	27.8	62.293	0	91.469	475310000	33	10	10	10	1	Q16555	Q16555	Dihydropyrimidinase-related protein 2	DPYSL2	1111	sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1
7.2927	7.30285	7.04999	7.18473	7.2856	7.26203	7.31517	7.13105	7.54181	6.75778	7.74705	7.46654	7.93754	6.77546	7.33816	7.31517	6.77546	7.52593	8	8	8	19.7	19.7	19.7	56.94	0	42.922	332700000	30	8	8	8	1	Q16851	Q16851	UTP--glucose-1-phosphate uridylyltransferase	UGP2	1121	sp|Q16851|UGPA_HUMAN UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5
7.84266	7.70624	7.28046	7.82537	8.08705	7.51352	7.83902	7.5376	7.24539	6.97389	7.18473	7.65573	8.28873	7.20201	7.68089	8.27091	6.88899	7.56922	28	28	28	34.1	34.1	34.1	135.62	0	112.48	1238100000	82	28	28	28	1	Q27J81	Q27J81	Inverted formin-2	INF2	1124	sp|Q27J81|INF2_HUMAN Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2
7.57381	7.65119	7.724	6.72841	7.51819	7.6237	7.70899	7.51819	7.43988	7.04999	7.60624	7.11346	7.14664	8.10112	7.08185	6.99599	7.40147	7.84266	5	5	5	36.6	36.6	36.6	18.986	0	42.439	528270000	24	5	5	5	1	Q3ZCW2	Q3ZCW2	Galectin-related protein	LGALSL	1126	sp|Q3ZCW2|LEGL_HUMAN Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2
7.45121	7.5279	6.94331	7.78102	7.66791	7.22199	6.95796	7.30631	6.79448	7.63044	7.48865	7.47634	7.76433	6.9359	7.8698	7.67554	7.34227	7.60624	15	15	15	20.3	20.3	20.3	106.16	0	51.555	551000000	43	15	15	15	1	Q4KMQ2	Q4KMQ2	Anoctamin-6	ANO6	1127	sp|Q4KMQ2|ANO6_HUMAN Anoctamin-6 OS=Homo sapiens OX=9606 GN=ANO6 PE=1 SV=2
7.48865	7.56922	6.92748	7.84877	7.82537	6.98159	7.12453	7.41078	7.04999	6.99599	7.33816	7.43988	7.78102	7.24539	7.74705	7.54987	7.15114	7.93102	12	12	12	53.6	53.6	53.6	39.548	0	115.57	632060000	34	NaN	NaN	NaN	2	Q6IBS0;Q12792	Q6IBS0	Twinfilin-2	TWF2	1141	sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2
7.94645	7.43489	7.98277	8.98153	7.11934	8.64434	7.85503	8.74113	8.71903	9.09682	6.79448	9.03818	7.2927	9.02442	8.8367	6.91745	7.28046	7.24539	20	20	20	68.9	68.9	68.9	41.212	0	158.92	4232800000	172	20	20	20	1	Q6Q788	Q6Q788	Apolipoprotein A-V	APOA5	1148	sp|Q6Q788|APOA5_HUMAN Apolipoprotein A-V OS=Homo sapiens OX=9606 GN=APOA5 PE=1 SV=1
8.15334	7.97797	7.07097	7.58595	8.20385	7.58595	7.25216	7.14144	7.19396	7.27493	7.07097	7.85503	8.06923	7.52987	7.61508	7.88971	7.30285	7.75371	21	21	21	28.9	28.9	28.9	123.28	0	156.27	1256500000	83	21	21	21	1	Q70J99	Q70J99	Protein unc-13 homolog D	UNC13D	1159	sp|Q70J99|UN13D_HUMAN Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1
8.61359	8.43935	8.30153	8.24524	8.52683	7.94645	8.64434	7.98277	7.38217	7.41569	6.84221	7.65119	7.65573	7.84266	7.28046	9.10553	7.78102	8.34307	28	3	0	69.2	12.2	0	50.135	0	262.44	6077100000	90	28	3	0	1	Q71U36	Q71U36	Tubulin alpha-1A chain	TUBA1A	1160	sp|Q71U36|TBA1A_HUMAN Tubulin alpha-1A chain OS=Homo sapiens OX=9606 GN=TUBA1A PE=1 SV=1
8.50087	8.75068	8.06923	7.52593	8.86936	7.2856	7.78769	7.36112	7.35684	7.23689	7.34569	7.63561	6.79448	7.38217	7.70024	8.23178	7.49799	8.17358	46	46	29	40.1	40.1	26.9	145.18	0	164.78	3425200000	200	46	46	29	1	Q7L576	Q7L576	Cytoplasmic FMR1-interacting protein 1	CYFIP1	1162	sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1
7.57945	7.75371	7.93102	8.09608	7.61508	7.16855	7.0552	7.65573	7.42452	8.003	6.72841	7.11934	7.51352	6.94331	7.38217	7.35684	7.73411	7.90495	9	9	9	26.9	26.9	26.9	31.538	0	112.4	786770000	46	9	9	9	1	Q86UF1	Q86UF1	Tetraspanin-33	TSPAN33	1170	sp|Q86UF1|TSN33_HUMAN Tetraspanin-33 OS=Homo sapiens OX=9606 GN=TSPAN33 PE=1 SV=1
10.0588	10.232	9.65982	9.76595	10.4705	9.53478	9.65982	9.47099	9.53478	9.3553	9.29655	9.47099	8.72984	8.93019	7.55698	9.5904	9.63874	9.76595	52	52	52	78.1	78.1	78.1	75.952	0	323.31	70025000000	810	NaN	NaN	NaN	2	Q86UX7;Q9BQL6	Q86UX7	Fermitin family homolog 3	FERMT3	1171	sp|Q86UX7|URP2_HUMAN Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1
